Origin,DepDelayMinutes,Flights,Lat,Lng,Year,Month
MIA,45.0,5632,25.7941666667,-80.2855555556,2017,8
MKE,26.90000000000009,2712,42.9469444444,-87.9022222222,2017,8
MKG,51.60000000000002,58,43.1694861,-86.238222,2017,8
MLB,4.700000000000003,134,28.10278,-80.64528,2017,8
MLI,41.599999999999966,301,41.44861,-90.5075,2017,8
MLU,7.200000000000017,126,32.51083,-92.03778,2017,8
MOB,22.600000000000023,335,30.69139,-88.24278,2017,8
MOT,15.400000000000006,124,48.25944,-101.28028,2017,8
MQT,14.600000000000009,89,46.35361,-87.39528,2017,8
MRY,88.29999999999998,234,36.58694,-121.84306,2017,8
MSN,26.399999999999977,894,43.13972,-89.3375,2017,8
MSO,31.0,316,46.91639,-114.09056,2017,8
MSP,21.0,12808,44.8816666667,-93.2208333333,2017,8
MSY,43.0,3907,29.9933333333,-90.2580555556,2017,8
MTJ,22.5,42,38.5097944,-107.8942417,2017,8
MVY,98.80000000000004,74,41.39306,-70.61444,2017,8
MYR,43.200000000000045,736,33.67972,-78.92833,2017,8
OAJ,43.60000000000001,63,34.82917,-77.61222,2017,8
OAK,41.0,4540,37.7213888889,-122.2208333333,2017,8
OGG,8.0,2083,20.8922222222,-156.4380555556,2017,8
OKC,39.600000000000136,1251,35.39306,-97.60083,2017,8
OMA,25.0,1719,41.3011111111,-95.8902777778,2017,8
OME,9.599999999999994,62,64.51222,-165.44528,2017,8
ONT,60.0,1795,34.05611,-117.60111,2017,8
ORD,50.0,25757,41.97805555,-87.90611111,2017,8
ORF,31.0,1108,36.8944444444,-76.2008333333,2017,8
ORH,26.0,62,42.26722,-71.87583,2017,8
OTH,132.70000000000002,40,43.4163888889,-124.2466666667,2017,8
OTZ,7.899999999999999,62,66.8905555556,-162.6041666667,2017,8
PAH,88.0,58,37.06028,-88.77306,2017,8
PBG,4.799999999999997,42,44.65083,-73.46806,2017,8
PBI,53.799999999999955,1650,26.6830555556,-80.0955555556,2017,8
PDX,28.699999999999818,5893,45.5875,-122.5933333333,2017,8
PHF,5.900000000000006,92,37.13194,-76.49306,2017,8
PHL,43.100000000000364,6500,39.8686111111,-75.2483333333,2017,8
PHX,39.0,13040,33.4341666667,-112.011666667,2017,8
PIA,45.400000000000006,264,40.66417,-89.69333,2017,8
PIB,158.19999999999996,62,31.46722,-89.33694,2017,8
PIH,1.6000000000000085,85,42.909806,-112.595917,2017,8
PIT,28.0,2665,40.4913888889,-80.2327777778,2017,8
PLN,27.0,111,45.57083,-84.79667,2017,8
PNS,26.0,450,30.47333,-87.18667,2017,8
PPG,9.900000000000004,12,-14.3316666667,-170.7113888889,2017,8
PSC,36.80000000000007,333,46.2646778,-119.119028,2017,8
PSE,77.39999999999999,77,18.00833,-66.56306,2017,8
PSG,13.0,62,56.80167,-132.94528,2017,8
PSP,47.19999999999999,501,33.829667,-116.506694,2017,8
PVD,29.0,1203,41.72389,-71.42833,2017,8
PWM,44.30000000000007,697,43.6458333333,-70.3091666667,2017,8
RAP,21.800000000000068,415,44.04528,-103.05722,2017,8
RDD,141.8,93,40.50889,-122.29333,2017,8
RDM,101.30000000000007,406,44.254333,-121.149972,2017,8
RDU,34.0,3277,35.8772222222,-78.7888888889,2017,8
RHI,9.499999999999993,62,45.63139,-89.4675,2017,8
RIC,41.200000000000045,1405,37.505,-77.3241666667,2017,8
RKS,6.300000000000004,58,41.59417,-109.06528,2017,8
RNO,43.0,1480,39.49917,-119.76806,2017,8
ROA,20.60000000000001,99,37.325472,-79.975417,2017,8
ROC,46.60000000000002,762,43.1188888889,-77.6725,2017,8
ROW,0.0,31,33.30167,-104.53056,2017,8
RST,34.200000000000045,354,43.90833,-92.5,2017,8
RSW,39.0,1630,26.5361111111,-81.7552777778,2017,8
SAF,74.90000000000002,125,35.61722,-106.08944,2017,8
SAN,38.0,7918,32.7336111111,-117.1897222222,2017,8
SAT,34.0,2864,29.5266666667,-98.4719444444,2017,8
SAV,36.19999999999993,759,32.1275,-81.20194,2017,8
SBA,81.0,462,34.42611,-119.84028,2017,8
SBN,22.400000000000034,491,41.70833,-86.31722,2017,8
SBP,89.39999999999998,274,35.23694,-120.64194,2017,8
SCC,11.0,62,70.19472,-148.46528,2017,8
SCE,67.0,151,40.84917,-77.84861,2017,8
SDF,37.0,892,38.17444,-85.73611,2017,8
SEA,34.0,13578,47.4488888889,-122.309444444,2017,8
SFO,69.0,16641,37.6180555556,-122.3786111111,2017,8
SGF,28.0,254,37.24556,-93.38861,2017,8
SGU,6.599999999999994,226,37.0375,-113.5036111111,2017,8
SHV,29.80000000000001,355,32.44667,-93.82556,2017,8
SIT,7.500000000000028,182,57.04722,-135.36167,2017,8
SJC,39.0,4451,37.3627777778,-121.9291666667,2017,8
SJT,29.999999999999986,93,31.35778,-100.49639,2017,8
SJU,51.0,2239,18.4380555556,-66.0044444444,2017,8
SLC,27.0,10194,40.7861111111,-111.9822222222,2017,8
SMF,39.0,4131,38.6955555556,-121.5908333333,2017,8
SNA,39.0,3717,33.6755555556,-117.8683333333,2017,8
SPI,27.5,89,39.84417,-89.67806,2017,8
SRQ,21.099999999999994,210,27.39556,-82.55444,2017,8
STL,39.0,4988,38.7472222222,-90.3613888889,2017,8
STS,95.00000000000009,155,38.50889,-122.81278,2017,8
STT,42.0,369,18.3369444444,-64.9730555556,2017,8
STX,16.799999999999997,93,17.70167,-64.80167,2017,8
SUN,116.90000000000012,169,43.50389,-114.29556,2017,8
SWF,110.20000000000005,120,41.50417,-74.10472,2017,8
SYR,38.400000000000034,527,43.1127777778,-76.1119444444,2017,8
TLH,34.30000000000001,188,30.3952777778,-84.3452777778,2017,8
TOL,53.0,27,41.586806,-83.807833,2017,8
TPA,36.400000000000546,5575,27.9755555556,-82.5333333333,2017,8
TRI,14.399999999999977,147,36.4752139,-82.4074194,2017,8
TTN,55.0,187,40.27667,-74.81333,2017,8
TUL,29.0,1126,36.19833,-95.88806,2017,8
TUS,31.600000000000023,1120,32.11611,-110.94111,2017,8
TVC,48.7000000000001,458,44.74139,-85.58222,2017,8
TWF,6.6000000000000085,89,42.4818028,-114.4877333,2017,8
TYS,49.0,557,35.81111,-83.99389,2017,8
UST,267.00000000000006,7,29.95861111,-81.33888888,2017,8
VLD,15.799999999999983,73,30.78139,-83.27611,2017,8
VPS,17.0,326,30.4833333333,-86.5252777778,2017,8
WRG,16.39999999999999,62,56.48444,-132.36972,2017,8
WYS,16.200000000000003,59,44.68833,-111.11778,2017,8
XNA,34.0,439,36.28194,-94.30694,2017,8
YAK,23.699999999999996,62,59.50333,-139.66028,2017,8
YUM,17.89999999999999,118,32.65667,-114.60611,2017,8
ABE,26.600000000000023,180,40.65194,-75.44056,2016,1
ABQ,20.0,1443,35.0402777778,-106.6091666667,2016,1
ABR,12.899999999999999,62,45.44917,-98.42194,2016,1
ABY,12.600000000000009,79,31.53556,-84.19444,2016,1
ACT,2.0,145,31.61139,-97.23056,2016,1
ACV,49.2,125,40.97806,-124.10861,2016,1
ACY,40.39999999999998,310,39.4575,-74.57722,2016,1
ADK,28.60000000000001,9,51.87806,-176.64611,2016,1
ADQ,2.600000000000037,43,57.75,-152.49389,2016,1
AEX,25.0,208,31.3275,-92.54861,2016,1
AGS,51.19999999999999,196,33.37,-81.9641666667,2016,1
ALB,16.0,758,42.74583333,-73.80527777,2016,1
AMA,10.900000000000006,246,35.21944,-101.70583,2016,1
ANC,3.0,1232,61.1741666667,-149.9816666667,2016,1
APN,86.60000000000005,52,45.07806,-83.56028,2016,1
ASE,47.0,607,39.22306,-106.86889,2016,1
ATL,25.0,29870,33.6394444444,-84.4280555556,2016,1
ATW,23.0,270,44.25806,-88.51917,2016,1
AUS,17.0,3581,30.1944444444,-97.67,2016,1
AVL,46.99999999999997,204,35.43611,-82.54167,2016,1
AVP,17.5,153,41.33833,-75.72333,2016,1
AZO,17.600000000000023,206,42.235,-85.55194,2016,1
BDL,29.700000000000045,1520,41.9388888889,-72.6833333333,2016,1
BET,2.0,81,60.7797222222,-161.8380555556,2016,1
BFL,18.10000000000005,188,35.43361,-119.05667,2016,1
BGM,66.2000000000001,76,42.20861,-75.97972,2016,1
BGR,0.5,6,44.80722,-68.82806,2016,1
BHM,20.0,891,33.5616666667,-86.7530555556,2016,1
BIL,1.0,283,45.80778,-108.54278,2016,1
BIS,30.399999999999977,208,46.77278,-100.74583,2016,1
BJI,12.699999999999996,62,47.51083,-94.93472,2016,1
BLI,5.0,95,48.79275,-122.537528,2016,1
BMI,29.200000000000102,91,40.47722,-88.91583,2016,1
BNA,21.0,3898,36.12666666,-86.68194444,2016,1
BOI,26.0,1172,43.5644444444,-116.2227777778,2016,1
BOS,27.0,9088,42.3616666667,-71.0116666667,2016,1
BPT,24.200000000000045,85,29.95083,-94.02056,2016,1
BQK,16.60000000000001,86,31.25889,-81.46639,2016,1
BQN,41.200000000000045,172,18.495,-67.12944,2016,1
BRD,58.09999999999997,52,46.39833,-94.13806,2016,1
BRO,8.0,187,25.90694,-97.42583,2016,1
BRW,7.800000000000011,80,71.28556,-156.76611,2016,1
BTM,3.799999999999997,58,45.95472,-112.4975,2016,1
BTR,27.0,590,30.53278,-91.15,2016,1
BTV,26.599999999999994,264,44.47194,-73.15333,2016,1
BUF,30.0,1307,42.9405555556,-78.7322222222,2016,1
BUR,30.0,1783,34.2005555556,-118.3586111111,2016,1
BWI,24.0,7181,39.1791666667,-76.6688888889,2016,1
BZN,24.0,269,45.7775,-111.15306,2016,1
CAE,42.39999999999998,427,33.93889,-81.11944,2016,1
CAK,38.900000000000034,493,40.91611,-81.44222,2016,1
CDC,27.0,51,37.70083,-113.09889,2016,1
CDV,0.0,60,60.49167,-145.4775,2016,1
CHA,23.100000000000023,343,35.03528,-85.20389,2016,1
CHO,35.000000000000114,170,38.138639,-78.452861,2016,1
CHS,26.300000000000068,1015,32.89861,-80.04056,2016,1
CID,31.99999999999997,242,41.884694,-91.710806,2016,1
CIU,56.5,58,46.25083,-84.4725,2016,1
CLE,26.0,2680,41.4075,-81.8511111111,2016,1
CLL,0.0,54,30.58861,-96.36389,2016,1
CLT,27.0,9213,35.2138888889,-80.9430555556,2016,1
CMH,22.0,1774,39.995,-82.8891666667,2016,1
CMX,130.7999999999999,62,47.16833,-88.48917,2016,1
COD,102.80000000000001,33,44.52028,-109.02389,2016,1
COS,36.700000000000045,628,38.80583,-104.70083,2016,1
CPR,5.200000000000003,139,42.90806,-106.46444,2016,1
CRP,5.0,248,27.77028,-97.50111,2016,1
CRW,36.599999999999994,196,38.37306,-81.59306,2016,1
CSG,67.0,81,32.51639,-84.93889,2016,1
CVG,21.0,1253,39.0527777778,-84.6616666667,2016,1
CWA,24.0,57,44.7775,-89.6666667,2016,1
DAB,26.399999999999977,147,29.18,-81.05806,2016,1
DAL,24.0,5795,32.84722,-96.85167,2016,1
DAY,33.0,572,39.9025,-84.21944,2016,1
DCA,26.0,6447,38.8491666667,-77.0413888889,2016,1
DEN,25.0,17519,39.8533333333,-104.6755555556,2016,1
DFW,26.0,16565,32.8980555556,-97.0408333333,2016,1
DHN,68.0,116,31.32111,-85.44944,2016,1
DLH,43.099999999999994,173,46.84222,-92.19361,2016,1
DRO,58.0,105,37.15139,-107.75389,2016,1
DSM,26.700000000000045,656,41.53389,-93.66306,2016,1
DTW,34.0,9489,42.2083333333,-83.3566666667,2016,1
DVL,20.80000000000001,48,48.11444,-98.90861,2016,1
EAU,40.09999999999997,62,44.86583,-91.48417,2016,1
ECP,7.0,323,30.3416666667,-85.7972222222,2016,1
EGE,32.10000000000002,309,39.6425,-106.91778,2016,1
EKO,31.999999999999986,53,40.825,-115.79167,2016,1
ELM,27.600000000000023,179,42.16,-76.89167,2016,1
ELP,19.0,879,31.80722,-106.3775,2016,1
ERI,29.00000000000003,58,42.08194,-80.17611,2016,1
ESC,36.0,52,45.72278,-87.09361,2016,1
EUG,76.0,291,44.12306,-123.21861,2016,1
EVV,39.50000000000003,220,38.03694,-87.5325,2016,1
EWN,15.600000000000001,55,35.07306,-77.04306,2016,1
EWR,39.0,8526,40.6897222222,-74.175,2016,1
EYW,33.600000000000136,184,24.5558333333,-81.7591666667,2016,1
FAI,1.0,174,64.815,-147.8563888889,2016,1
FAR,51.099999999999966,374,46.92056,-96.81583,2016,1
FAT,47.0,598,36.77611,-119.71806,2016,1
FAY,27.0,154,34.99111,-78.88028,2016,1
FCA,16.599999999999994,138,48.31056,-114.25611,2016,1
FLG,10.5,157,35.14028,-111.66917,2016,1
FLL,47.0,7678,26.0716666667,-80.1472222222,2016,1
FNT,15.0,296,42.96556,-83.74361,2016,1
FSD,37.60000000000002,343,43.58194,-96.74194,2016,1
FSM,7.0,148,35.33667,-94.3675,2016,1
FWA,27.0,308,40.97833,-85.195,2016,1
GCC,1.5999999999999943,88,44.34889,-105.53944,2016,1
GEG,19.600000000000136,857,47.62,-117.53389,2016,1
GFK,23.300000000000026,94,47.94917,-97.17611,2016,1
GJT,11.5,188,39.1225,-108.52667,2016,1
GNV,35.0,194,29.69,-82.27167,2016,1
GPT,18.900000000000006,264,30.40722,-89.07,2016,1
GRB,21.5,241,44.48472,-88.12972,2016,1
GRK,1.0,214,31.06722,-97.82889,2016,1
GRR,20.700000000000045,753,42.8838888889,-85.5294444444,2016,1
GSO,18.69999999999999,427,36.09778,-79.93722,2016,1
GSP,16.5,536,34.89556,-82.21889,2016,1
GTF,10.0,151,47.482,-111.3706833,2016,1
GTR,73.30000000000003,83,33.450333,-88.5913667,2016,1
GUC,21.800000000000026,48,38.53389,-106.93306,2016,1
GUM,16.0,31,13.48389,144.79722,2016,1
HDN,30.800000000000068,185,40.48111,-107.21778,2016,1
HIB,29.0,83,47.38667,-92.83889,2016,1
HLN,2.299999999999997,118,46.606806,-111.98275,2016,1
HNL,11.0,3870,21.3258333333,-157.9216666667,2016,1
HOB,3.0,49,32.6875,-103.21694,2016,1
HOU,21.0,4540,29.6455555556,-95.2788888889,2016,1
HPN,37.0,548,41.06694,-73.7075,2016,1
HRL,8.099999999999994,244,26.22861,-97.65444,2016,1
HSV,13.0,314,34.63722,-86.775,2016,1
HYS,29.400000000000006,52,38.84222,-99.27306,2016,1
IAD,26.0,2537,38.9519444444,-77.4480555556,2016,1
IAG,64.6,31,43.10722,-78.94611,2016,1
IAH,25.0,11660,29.9855555556,-95.3422222222,2016,1
ICT,24.0,688,37.649944,-97.43306,2016,1
IDA,8.0,208,43.513722,-112.07075,2016,1
ILM,39.60000000000002,196,34.27056,-77.9025,2016,1
IMT,35.7,57,45.81833,-88.11444,2016,1
IND,20.0,2209,39.7172222222,-86.2944444444,2016,1
INL,7.899999999999999,54,48.56611,-93.40306,2016,1
ISN,15.900000000000034,169,48.17806,-103.64222,2016,1
ISP,16.0,381,40.79528,-73.10028,2016,1
ITH,26.80000000000004,59,42.49111,-76.45833,2016,1
ITO,6.0,492,19.72028,-155.04833,2016,1
JAC,58.10000000000002,403,43.6069444444,-110.7377777778,2016,1
JAN,10.800000000000068,429,32.31111,-90.07583,2016,1
JAX,23.0,1500,30.4908333333,-81.6833333333,2016,1
JFK,43.0,8027,40.6441666667,-73.7822222222,2016,1
JLN,2.0,62,37.15194,-94.49833,2016,1
JMS,34.40000000000002,74,46.92972,-98.67833,2016,1
JNU,10.0,345,58.355,-134.57639,2016,1
KOA,21.0,990,19.7388888889,-156.0455555556,2016,1
KTN,15.0,186,55.35556,-131.71389,2016,1
LAN,31.0,249,42.778639,-84.586194,2016,1
LAR,5.0,52,41.31194,-105.675,2016,1
LAS,36.0,12246,36.08,-115.1533333333,2016,1
LAW,0.0,87,34.5675,-98.41639,2016,1
LAX,37.0,16427,33.9425222,-118.4071611,2016,1
LBB,10.0,399,33.66361,-101.82278,2016,1
LBE,60.60000000000001,93,40.27472,-79.40667,2016,1
LCH,0.0,75,30.12611,-93.22333,2016,1
LEX,40.900000000000034,365,38.03639,-84.60583,2016,1
LFT,29.0,269,30.20528,-91.9875,2016,1
LGA,39.0,8028,40.7747222222,-73.8719444444,2016,1
LGB,69.89999999999998,755,33.81778,-118.15167,2016,1
LIH,11.0,1005,21.9786111111,-159.3422222222,2016,1
LIT,11.800000000000068,614,34.72944,-92.22444,2016,1
LNK,19.0,231,40.85111,-96.75917,2016,1
LRD,23.0,162,27.54389,-99.46167,2016,1
LSE,29.40000000000005,49,43.87917,-91.25667,2016,1
LWS,0.6000000000000014,55,46.3744972,-117.0153944,2016,1
MAF,8.0,471,31.9425,-102.20194,2016,1
MBS,66.00000000000017,189,43.53278,-84.07972,2016,1
MCI,18.0,3320,39.29749999,-94.71388888,2016,1
MCO,34.0,10739,28.4286111111,-81.3086111111,2016,1
MDT,18.5,189,40.19361,-76.76333,2016,1
MDW,25.0,6679,41.7861111111,-87.7525,2016,1
MEI,15.0,83,32.3325,-88.75194,2016,1
MEM,13.0,1151,35.0436111111,-89.9763888889,2016,1
MFE,0.0,194,26.17583,-98.23861,2016,1
MFR,53.200000000000045,235,42.374222,-122.8735,2016,1
MGM,53.39999999999998,191,32.30056,-86.39389,2016,1
MHT,15.0,443,42.9283333333,-71.4375,2016,1
MIA,51.0,6083,25.7941666667,-80.2855555556,2016,1
MKE,26.0,2703,42.9469444444,-87.9022222222,2016,1
MKG,59.80000000000001,62,43.1694861,-86.238222,2016,1
MLB,8.800000000000011,117,28.10278,-80.64528,2016,1
MLI,17.39999999999995,216,41.44861,-90.5075,2016,1
MLU,18.0,247,32.51083,-92.03778,2016,1
MMH,33.20000000000004,32,37.62404861,-118.8377722,2016,1
MOB,20.0,353,30.69139,-88.24278,2016,1
MOT,29.0,151,48.25944,-101.28028,2016,1
MQT,182.00000000000006,54,46.35361,-87.39528,2016,1
MRY,8.0,210,36.58694,-121.84306,2016,1
MSN,18.69999999999999,576,43.13972,-89.3375,2016,1
MSO,11.300000000000011,181,46.91639,-114.09056,2016,1
MSP,26.0,9581,44.8816666667,-93.2208333333,2016,1
MSY,21.0,3507,29.9933333333,-90.2580555556,2016,1
MTJ,19.0,153,38.5097944,-107.8942417,2016,1
MYR,46.20000000000002,228,33.67972,-78.92833,2016,1
OAJ,37.200000000000045,90,34.82917,-77.61222,2016,1
OAK,31.0,3654,37.7213888889,-122.2208333333,2016,1
OGG,18.0,1909,20.8922222222,-156.4380555556,2016,1
OKC,12.0,1322,35.39306,-97.60083,2016,1
OMA,23.0,1409,41.3011111111,-95.8902777778,2016,1
OME,16.1,61,64.51222,-165.44528,2016,1
ONT,32.0,1598,34.05611,-117.60111,2016,1
ORD,47.0,18610,41.97805555,-87.90611111,2016,1
ORF,30.0,846,36.8944444444,-76.2008333333,2016,1
ORH,54.20000000000002,60,42.26722,-71.87583,2016,1
OTH,73.2,17,43.4163888889,-124.2466666667,2016,1
OTZ,5.0,61,66.8905555556,-162.6041666667,2016,1
PAH,43.600000000000094,62,37.06028,-88.77306,2016,1
PBG,35.0,31,44.65083,-73.46806,2016,1
PBI,49.0,2436,26.6830555556,-80.0955555556,2016,1
PDX,21.0,4136,45.5875,-122.5933333333,2016,1
PHF,14.200000000000017,88,37.13194,-76.49306,2016,1
PHL,28.0,5664,39.8686111111,-75.2483333333,2016,1
PHX,24.0,13024,33.4341666667,-112.011666667,2016,1
PIA,42.0,249,40.66417,-89.69333,2016,1
PIB,1.5000000000000213,52,31.46722,-89.33694,2016,1
PIH,13.000000000000007,56,42.909806,-112.595917,2016,1
PIT,15.0,1887,40.4913888889,-80.2327777778,2016,1
PLN,44.200000000000045,54,45.57083,-84.79667,2016,1
PNS,17.0,443,30.47333,-87.18667,2016,1
PPG,5.1,10,-14.3316666667,-170.7113888889,2016,1
PSC,40.400000000000034,298,46.2646778,-119.119028,2016,1
PSE,29.0,73,18.00833,-66.56306,2016,1
PSG,0.0,62,56.80167,-132.94528,2016,1
PSP,55.10000000000002,978,33.829667,-116.506694,2016,1
PVD,22.5,996,41.72389,-71.42833,2016,1
PWM,15.600000000000023,377,43.6458333333,-70.3091666667,2016,1
RAP,28.0,218,44.04528,-103.05722,2016,1
RDD,40.300000000000004,61,40.50889,-122.29333,2016,1
RDM,40.0,183,44.254333,-121.149972,2016,1
RDU,21.0,2569,35.8772222222,-78.7888888889,2016,1
RHI,14.5,88,45.63139,-89.4675,2016,1
RIC,27.0,1155,37.505,-77.3241666667,2016,1
RKS,0.0,57,41.59417,-109.06528,2016,1
RNO,27.0,1001,39.49917,-119.76806,2016,1
ROA,17.80000000000001,183,37.325472,-79.975417,2016,1
ROC,17.0,585,43.1188888889,-77.6725,2016,1
ROW,34.60000000000001,4,33.30167,-104.53056,2016,1
RST,58.5,77,43.90833,-92.5,2016,1
RSW,37.0,3294,26.5361111111,-81.7552777778,2016,1
SAF,27.19999999999999,58,35.61722,-106.08944,2016,1
SAN,29.0,6016,32.7336111111,-117.1897222222,2016,1
SAT,14.0,2342,29.5266666667,-98.4719444444,2016,1
SAV,17.400000000000034,531,32.1275,-81.20194,2016,1
SBA,60.50000000000017,500,34.42611,-119.84028,2016,1
SBN,34.60000000000002,396,41.70833,-86.31722,2016,1
SBP,52.5,221,35.23694,-120.64194,2016,1
SCC,0.4000000000000057,80,70.19472,-148.46528,2016,1
SCE,15.0,58,40.84917,-77.84861,2016,1
SDF,29.0,746,38.17444,-85.73611,2016,1
SEA,22.0,9749,47.4488888889,-122.309444444,2016,1
SFO,55.0,13207,37.6180555556,-122.3786111111,2016,1
SGF,38.30000000000001,231,37.24556,-93.38861,2016,1
SGU,11.0,153,37.0375,-113.5036111111,2016,1
SHV,20.0,481,32.44667,-93.82556,2016,1
SIT,20.300000000000026,92,57.04722,-135.36167,2016,1
SJC,23.0,3214,37.3627777778,-121.9291666667,2016,1
SJU,42.0,2408,18.4380555556,-66.0044444444,2016,1
SLC,21.0,8684,40.7861111111,-111.9822222222,2016,1
SMF,29.0,3152,38.6955555556,-121.5908333333,2016,1
SMX,75.99999999999997,61,34.89889,-120.4575,2016,1
SNA,20.0,3465,33.6755555556,-117.8683333333,2016,1
SPI,18.800000000000153,142,39.84417,-89.67806,2016,1
SRQ,43.39999999999998,327,27.39556,-82.55444,2016,1
STL,24.0,4321,38.7472222222,-90.3613888889,2016,1
STT,42.400000000000034,448,18.3369444444,-64.9730555556,2016,1
STX,37.19999999999999,98,17.70167,-64.80167,2016,1
SUN,61.500000000000014,115,43.50389,-114.29556,2016,1
SWF,83.4,67,41.50417,-74.10472,2016,1
SYR,33.0,458,43.1127777778,-76.1119444444,2016,1
TLH,31.500000000000057,208,30.3952777778,-84.3452777778,2016,1
TPA,26.0,6006,27.9755555556,-82.5333333333,2016,1
TRI,23.099999999999994,162,36.4752139,-82.4074194,2016,1
TTN,24.0,168,40.27667,-74.81333,2016,1
TUL,12.0,1199,36.19833,-95.88806,2016,1
TUS,19.200000000000045,1419,32.11611,-110.94111,2016,1
TVC,64.0,95,44.74139,-85.58222,2016,1
TWF,21.0,122,42.4818028,-114.4877333,2016,1
TXK,12.0,83,33.45361,-93.99111,2016,1
TYR,4.0,170,32.3542125,-95.40241917,2016,1
TYS,26.0,525,35.81111,-83.99389,2016,1
UST,0.0,3,29.95861111,-81.33888888,2016,1
VLD,58.00000000000003,84,30.78139,-83.27611,2016,1
VPS,12.0,360,30.4833333333,-86.5252777778,2016,1
WRG,1.1000000000000014,62,56.48444,-132.36972,2016,1
XNA,21.0,367,36.28194,-94.30694,2016,1
YAK,0.0,60,59.50333,-139.66028,2016,1
YUM,20.200000000000017,177,32.65667,-114.60611,2016,1
ABE,56.60000000000002,163,40.65194,-75.44056,2016,2
ABQ,14.0,1340,35.0402777778,-106.6091666667,2016,2
ABR,15.5,58,45.44917,-98.42194,2016,2
ABY,42.09999999999998,78,31.53556,-84.19444,2016,2
ACT,12.0,139,31.61139,-97.23056,2016,2
ACV,91.0,116,40.97806,-124.10861,2016,2
ACY,59.400000000000006,290,39.4575,-74.57722,2016,2
ADK,10.800000000000008,8,51.87806,-176.64611,2016,2
ADQ,4.199999999999996,39,57.75,-152.49389,2016,2
AEX,45.60000000000005,207,31.3275,-92.54861,2016,2
AGS,26.900000000000006,173,33.37,-81.9641666667,2016,2
ALB,19.0,676,42.74583333,-73.80527777,2016,2
AMA,2.0,224,35.21944,-101.70583,2016,2
ANC,5.0,1125,61.1741666667,-149.9816666667,2016,2
APN,77.39999999999998,50,45.07806,-83.56028,2016,2
ASE,58.80000000000007,661,39.22306,-106.86889,2016,2
ATL,29.0,28746,33.6394444444,-84.4280555556,2016,2
ATW,15.900000000000034,246,44.25806,-88.51917,2016,2
AUS,15.0,3328,30.1944444444,-97.67,2016,2
AVL,48.0,183,35.43611,-82.54167,2016,2
AVP,48.80000000000001,124,41.33833,-75.72333,2016,2
AZO,27.60000000000005,202,42.235,-85.55194,2016,2
BDL,35.0,1434,41.9388888889,-72.6833333333,2016,2
BET,0.29999999999999716,79,60.7797222222,-161.8380555556,2016,2
BFL,11.099999999999994,192,35.43361,-119.05667,2016,2
BGM,57.0,81,42.20861,-75.97972,2016,2
BHM,17.0,910,33.5616666667,-86.7530555556,2016,2
BIL,2.0,268,45.80778,-108.54278,2016,2
BIS,20.0,172,46.77278,-100.74583,2016,2
BJI,23.0,58,47.51083,-94.93472,2016,2
BLI,4.5,86,48.79275,-122.537528,2016,2
BMI,26.5,77,40.47722,-88.91583,2016,2
BNA,19.0,3658,36.12666666,-86.68194444,2016,2
BOI,19.0,1139,43.5644444444,-116.2227777778,2016,2
BOS,49.0,8796,42.3616666667,-71.0116666667,2016,2
BPT,41.699999999999996,64,29.95083,-94.02056,2016,2
BQK,52.0,81,31.25889,-81.46639,2016,2
BQN,58.90000000000002,118,18.495,-67.12944,2016,2
BRD,19.19999999999996,50,46.39833,-94.13806,2016,2
BRO,2.5999999999999943,187,25.90694,-97.42583,2016,2
BRW,22.200000000000003,75,71.28556,-156.76611,2016,2
BTM,3.4000000000000057,54,45.95472,-112.4975,2016,2
BTR,26.0,565,30.53278,-91.15,2016,2
BTV,68.2000000000001,296,44.47194,-73.15333,2016,2
BUF,33.299999999999955,1284,42.9405555556,-78.7322222222,2016,2
BUR,12.0,1688,34.2005555556,-118.3586111111,2016,2
BWI,27.0,6685,39.1791666667,-76.6688888889,2016,2
BZN,12.0,302,45.7775,-111.15306,2016,2
CAE,52.5,415,33.93889,-81.11944,2016,2
CAK,27.0,506,40.91611,-81.44222,2016,2
CDC,15.000000000000043,50,37.70083,-113.09889,2016,2
CDV,0.0,58,60.49167,-145.4775,2016,2
CHA,36.900000000000034,354,35.03528,-85.20389,2016,2
CHO,76.59999999999997,156,38.138639,-78.452861,2016,2
CHS,27.700000000000045,938,32.89861,-80.04056,2016,2
